,text,target
2162,gop candid lawmak return donat made leader racist group cite dylann roof manifesto,true
2163,fda confisc sever thousand chicken kfc farm mutat worsen,true
2164,alert fall new facebook scam,true
2165,surpris number vegetarian secretli eat meat,true
2166,polic seem relax suggest hostag gunman longer threat sydneysieg,true
2167,china economi grew mark slowest growth year,false
2168,isi medium account post pictur claim michael zehaf bibeau dead ottawashoot suspect canada,true
2169,lazi trait black trump accord former presid trump plaza hotel casino,true
2170,ripchyna wwe icon pas away age,false
2171,live updat sieg sydney cafe,true
2172,marilyn monro jame dean smoke new york citi,true
2173,sever peopl held hostag sydney cafe australian tv show peopl hand window,true
2174,myth zouheir hero muslim secur guard pari via,true
2175,color celebr new chapter histori american civil right lovewin,true
2176,sydney hostag taker man moni origin iran self style sheikh accus sexual assault woman develop,true
2177,desper ted cruz claim plan parenthood shooter transgend lefti base rumor read,true
2178,obama hour light white hous rainbow color gay marriag day lower flag dead marin,true
2179,dear st woman presidenti candid victoria woodhul look,true
2180,refus pay p bag charg backfir,true
2181,video clueless hillari clinton call american respect empath isi,true
2182,mp credit sergeant arm save live parliament hill shoot,true
2183,best thing p plastic bag charg cupboard next sink worth,true
2184,dh employe terror watch list h,true
2185,must address polit margin institut racism affect peopl color read plan,true
2186,boycott target tran bathroom polici,true
2187,opkkk anonym reveal ident ku klux klan member,true
2188,three men found guilti involv largest burglari english legal histori hatton garden,false
2189,afa rio target transgend bathroom polici push left deconstruct famili via,true
2190,wow anthoni johnson knockout win rd quickest finish light heavyweight histori ufc,false
2191,dramat video via shot fire insid parliament build ottawa shoot,true
2192,report caitlyn jenner pose nude sport illustr,true
2193,transluc butterfli beauti,true
2194,pope franci meet endors kim davi vatican say,true
2195,dna confirm hakeem empir jay z biolog son read detail,true
2196,polic convoy helicopt rush scene detain charli hebdo massacr suspect,true
2197,woman hospit confus hair mouss builder foam,true
2198,tweet orlando shoot,true
2199,seem back nevada let dem rig feelthebern,true
2200,peopl blame massacr orlando nra newsflash orlando shooter nra member regist democrat,true
2201,see peopl come firedoor near lindt cafe wait polic peopl hard see sydneysieg,true
2202,famili last act governor stole justic dead son,true
2203,openli gay man said partner met pope franci day kim davi,true
2204,soldier die today ottawa war memori name cpl nathan cirillo rip ottawastrong,true
2205,whole food sell asparagu water sign end time near,true
2206,increasingli compar hitler bother trump,true
2207,elvi presley made tv debut year ago today look back histori tube,false
2208,canadian soldier kill today ottawa shoot cpl nathan cirillo famili sourc told cnn live blog,true
2209,beck david bowi alway guidepost,false
2210,peopl china ride escal horrif accid,true
2211,break live coverag hostag situat unfold sydney martin place,true
2212,olymp u woman win basketbal gold th consecut olymp rout spain final,false
2213,break polic confirm sydneysieg news,true
2214,zika viru spread explos around america director gener say,false
2215,studi conclud clinton camp statist basi back claim latino vote nv,true
2216,anymor think million american quietli go day,false
2217,warn syrian refuge hv arriv neworlean r stay fund r well invest one way ticket,true
2218,jeb bush donald go abl insult way presid cheer audienc nprdebat,false
2219,letter trump voter top strategist turn defector know real believ,true
2220,steve job adopt biolog father abdulfattah jandali syrian muslim,true
2221,realdonaldtrump slam job elect offici serv citizen,false
2222,white hous shine rainbow color light honor scotu gay marriag decis lovewin,true
2223,offici actual nevada today came factor enthusiasm organ,true
2224,iron time today first load syrian refuge arriv new orlean,true
2225,solo cup red decad starbuck take shot christma solo shot first,true
2226,colombu ohio polic offic serv sandwich shard glass,true
2227,surpris stock drop sinc transgend bathroom polici,true
2228,terp maryland knock iowa beaten last top oppon,false
2229,today took step expand paid leav militari mom dad,false
2230,break news pope franci encount kim davi endors view vatican say,true
2231,target backlash transgend bathroom polici hit boil point boycotttarget,true
2232,danish lawmak approv bill allow seizur asylum seeker valuabl help cover expens,false
2233,realbencarson good man gain whole world lose soul,false
2234,kate winslet congratul leonardo dicaprio sagaward win everyth,false
2235,open letter trump voter top strategist turn defector amaz first person account via,true
2236,open letter top strategist turn defector,true
2237,nasa curio rover send back selfi sand dune mar,false
2238,accur predict decad jump adventur backtothefutur,true
2239,louisiana politician demand flood aid vote sandi relief,false
2240,obama skip nanci reagan funer scalia time attend sxsw,true
2241,audio record reveal cpr start minut staff found gynnya mcmillen,false
2242,vote donald trump vote adolf hitler,true
2243,rememb talent singer aaliyah would th birthday,false
2244,actor jame earl jone dead,true
2245,fbi uncov nearli email materi sent hillari clinton,false
2246,america first muslim femal judg carolyn walker diallo,true
2247,heard south korean comfort woman photograph survivor,false
2248,german shepherd rare spinal condit look forev home,false
2249,sever hostag freed jewish supermarket pari photo thoma samson afp,true
2250,stock plung earli day boycott,true
2251,shoot canadian parliament come day isi inspir radic drove canadian soldier also report shoot war memori,true
2252,china job threaten autom,false
2253,kosovo war crime court set hagu dutch govern say,false
2254,hostag sydney cafe made hold islam flag,true
2255,watch video show gunfir insid canada parliament ottawa,true
2256,orphanag save bikini car wash,false
2257,celebr backtothefutur day bemoan lack hoverboard ignor fact phone contain human knowledg,false
2258,transluc butterfli,true
2259,confirm shooter shot dead parliament hill suspect cbcott ottnew,true
2260,break updat canadian soldier injur parliament hill shoot die ottawa,true
2261,man held disneyland pari carri low calibr gun copi koran polic sourc,false
2262,presssec comment disqualifi presid via,true
2263,shooter orlando muslim b regist democrat voter c isi homophob e readi hillari,true
2264,kiss island greenland,true
2265,ohio polic offic hospit eat shard glass sandwich columbu restaur blackliesmatt,true
2266,rent v own home side side comparison,false
2267,obama skip nanci reagan funer music film festiv austin tx via,true
2268,ausopen british number one andi murray beat australia sam groth score,false
2269,trump campaign strategist quit wrote amaz open letter,true
2270,break report two custom employe escap sydneysieg,true
2271,look eddi redmayn look alicia vikand make u kind emot sagaward,false
2272,back futur predict came true,true
2273,new analysi sander latino vote nevada,true
2274,starv beast destroy civilsocieti target stock sink billion,true
2275,real life fallen angel fall sky london,true
2276,dh employe terrorist watch list,true
2277,ador young fan ask riley curri valentin steph respond,false
2278,chief te travi kelc realiti tv date show,false
2279,correct predict back futur ii,true
2280,break rick hugh cbc hamilton soldier shot ottawa wednesday morn reservist serv hamilton,true
2281,whole food asparagu water water three stalk asparagu,true
2282,dad love famili much got eye enlarg surgeri could look,true
2283,judi carn sock girl laugh die,true
2284,doubl rainbow white hous,true
2285,happi nationalhugday,false
2286,war come season trailer,false
2287,colorado mcdonald offer first marijuana friendli smoke section restaur,true
2288,jindal protest send syrian refuge new orlean,true
2289,lazi trait black book quot trump say,true
2290,men pakistan secur forc told report stop probe tashfeenmalik background face arrest,true
2291,obama skip nanci reagan funer attend entertain festiv instead,true
2292,nhl cancel tonight game ottawa toronto due today shoot senat host mapl leaf,true
2293,french polic said kouachi cherif kouachi want pari terror attack,true
2294,afp suspect charliehebdo gunman kill,true
2295,theweeknd donat black live matter via,false
2296,trump top strategist stephani cegielski quit campaign wrote open letter trump support,true
2297,donald trump goe louisiana flood site spend minut hand play doh leav whereshillari,true
2298,back futur predict actual came true,true
2299,uk heterosexu coupl want enter civil partnership rather marri lose challeng london high court,false
2300,justic depart end use privat prison,false
2301,year ago today sworn offic look far come sinc,false
2302,kim davi anger eye tiger creator use song prison releas,true
2303,ever wonder mass shoot ever happen obama via,true
2304,break hostag held insid sydney cafe islam flag held,true
2305,newsflash orlando shooter muslim democrat republican christian gayprid,true
2306,holi christ samuraijack return televis,false
2307,great scott backtothefutur almost nail predict make,true
